src_path,ref_path,gen_path,gen_label
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-AdultDoll_000071_002732.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-GarageKit_000752_000002.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1825.jpg,male
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-Mask_000155_000005.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-AdultDoll_000071_000328.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1826.jpg,female
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-GarageKit_001439_000012.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-AdultDoll_000071_005731.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1827.jpg,male
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-AdultDoll_000071_000246.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-AdultDoll_000071_001986.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1828.jpg,female
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-AdultDoll_000071_008258.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/11-600x246.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1829.jpg,male
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/frameNr_130_IMG_2027.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-Mask_000125_000153.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1830.jpg,male
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/frameNr_10_silicone_1.mp4.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/frame#_526_CFX Crusty the Zombie Silicone Mask Movement Video.png,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1831.jpg,female
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-AdultDoll_000071_000358.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/images - 2023-09-25T130105.734.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1832.jpg,female
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-AdultDoll_000071_007920.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/frameNr_20_IMG_2344.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1833.jpg,female
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-AdultDoll_000071_002234.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/frameNr_120_IMG_6230.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1834.jpg,male
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/frameNr_115_IMG_6577.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/frame#_916_CFX Smooth Silicone Mask Movement Video.png,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1835.jpg,female
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-AdultDoll_000071_009665.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/images - 2023-09-27T133200.009.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1836.jpg,female
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-AdultDoll_000071_007561.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-AdultDoll_000071_000592.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1837.jpg,male
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-GarageKit_000411_000082.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-GarageKit_001042_000002.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1838.jpg,female
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-AdultDoll_000071_011310.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/images - 2023-09-27T133219.053.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1839.jpg,female
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/frameNr_160_IMG_3735.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/images - 2023-10-02T153256.245.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1840.jpg,female
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-AdultDoll_000071_000897.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-GarageKit_000411_000094.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1841.jpg,female
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/images - 2023-10-02T153316.433.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/frame#_361_Asmodeus the Demon King Silicone Mask Movement Video.png,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1842.jpg,male
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-AdultDoll_000071_010921.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/frameNr_100_IMG_6232.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1843.jpg,female
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-AdultDoll_000111_000001.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/2dmask_411_01.png,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1844.jpg,female
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-AdultDoll_000071_001479.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-AdultDoll_000071_000997.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1845.jpg,female
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-AdultDoll_000071_000984.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/frame#_676_CFX White Walker Season 4 Silicone Mask Movement Video.png,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1846.jpg,female
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/2dmask_227_03.png,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-AdultDoll_000071_000459.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1847.jpg,female
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/images - 2023-09-27T133143.728.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_664/frameNr_826.png,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1848.jpg,male
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-AdultDoll_000071_005547.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-GarageKit_001009_000001.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1849.jpg,male
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-AdultDoll_000071_010399.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-AdultDoll_000071_003009.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1850.jpg,female
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_83/frameNr_1186.png,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-AdultDoll_000071_006579.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1851.jpg,male
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-AdultDoll_000071_009941.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-AdultDoll_000071_009515.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1852.jpg,female
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-AdultDoll_000071_003138.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-AdultDoll_000071_003324.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1853.jpg,female
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/SiWMv2_processed/mask/Paper_126/120.png,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/frameNr_205_IMG_6583.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1854.jpg,male
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-AdultDoll_000071_005147.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/frame#_406_CFX Orlock the Undead Silicone Mask Movement Video.png,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1855.jpg,male
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-AdultDoll_000071_000341.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/images - 2023-09-28T143415.739.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1856.jpg,male
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-GarageKit_000134_000001.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/frame#_646_CFX Codger the Old Man 20 Silicone Mask Movement Video.png,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1857.jpg,female
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/frame#_661_CFX Hugo the Mutant Silicone Mask Movement Video.png,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-AdultDoll_000071_002361.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1858.jpg,male
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-AdultDoll_000071_006169.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/SiWMv2_processed/mask/Mask_Half_45/94.png,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1859.jpg,male
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-Mask_000125_000038.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-AdultDoll_000071_011046.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1860.jpg,male
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-AdultDoll_000071_004372.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/2dmask_310_05.png,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1861.jpg,male
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/frame#_1171_CFX Sin of Lust Silicone Mask Movement Video.png,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-AdultDoll_000071_010315.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1862.jpg,female
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/1148809075-g-520-w-st-g.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_687/frameNr_136.png,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1863.jpg,male
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/il-300x300-2329807319-qoga.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-AdultDoll_000071_009099.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1864.jpg,female
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/frame#_1021_CFX Typhoid Mary Female Fit Movement Video.png,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-AdultDoll_000071_004664.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1865.jpg,female
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/SiWMv2_processed/mask/Mask_Half_65/86.png,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-AdultDoll_000071_005375.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1866.jpg,female
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-Mask_000061_000001.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-AdultDoll_000071_010463.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1867.jpg,male
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-AdultDoll_000071_005256.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/images - 2023-09-29T125846.013.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1868.jpg,female
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/frame#_271_CFX Hugo the Mutant Silicone Mask Movement Video.png,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_495/frameNr_886.png,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1869.jpg,female
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/images - 2023-09-26T135323.317.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-Mask_000211_000007.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1870.jpg,female
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-AdultDoll_000071_005098.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/images - 2023-09-28T143447.793.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1871.jpg,female
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/frameNr_120_IMG_6249.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/frameNr_45_IMG_3736.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1872.jpg,female
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-GarageKit_000954_000028.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/frame#_646_CFX Pro Silicone Masks - Golem the Elemental.png,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1873.jpg,male
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-AdultDoll_000071_009642.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-GarageKit_000387_000001.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1874.jpg,female
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-AdultDoll_000071_001937.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-AdultDoll_000071_004549.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1875.jpg,female
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/frame#_1066_The Old man silicone mask by Metamorphose masks Making and Unmasking.png,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/images - 2023-10-04T160537.125.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1876.jpg,male
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/images - 2023-09-27T133221.807.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-GarageKit_001120_000002.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1877.jpg,female
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/images - 2023-09-22T144858.609.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-AdultDoll_000071_006815.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1878.jpg,female
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-AdultDoll_000071_010125.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-AdultDoll_000071_005279.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1879.jpg,female
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-AdultDoll_000071_000822.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-AdultDoll_000071_010888.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1880.jpg,female
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-AdultDoll_000071_000523.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-AdultDoll_000071_005299.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1881.jpg,male
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/frameNr_15_IMG_2133.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/images - 2023-09-26T135328.589.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1882.jpg,female
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/2dmask_94_01.png,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-AdultDoll_000071_001978.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1883.jpg,male
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/il-fullxfull-4827350757-8l1d.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-AdultDoll_000071_011551.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1884.jpg,female
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-AdultDoll_000071_008754.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-AdultDoll_000071_004238.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1885.jpg,male
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-AdultDoll_000071_006678.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/frame#_496_CFX Sin of Sloth Silicone Mask Movement Video.png,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1886.jpg,female
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/frameNr_30_latex_13.mp4.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-AdultDoll_000071_010824.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1887.jpg,male
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/frame#_631_CFX Hugo the Mutant Silicone Mask Movement Video.png,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-Mask_000125_000076.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1888.jpg,female
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-AdultDoll_000071_008458.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-GarageKit_000700_000001.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1889.jpg,male
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-AdultDoll_000071_001012.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/images - 2023-09-27T133212.639.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1890.jpg,male
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-AdultDoll_000071_002107.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-AdultDoll_000148_000003.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1891.jpg,female
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-Mask_000085_000001.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/images - 2023-09-25T135415.355.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1892.jpg,male
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-AdultDoll_000071_006973.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/patchnet/train/mask/3D-AdultDoll_000071_010113.jpg,/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/MaskSynthez/exp1/1893.jpg,male
