FPath,Subject,Dataset
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_393/frameNr_376.png,mask_video_393,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_565/frameNr_406.png,mask_video_565,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_681/frameNr_346.png,mask_video_681,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_146/frameNr_826.png,mask_video_146,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_287/frameNr_406.png,mask_video_287,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_32/frameNr_526.png,mask_video_32,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_187/frameNr_76.png,mask_video_187,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_719/frameNr_1951.png,mask_video_719,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_477/frameNr_16.png,mask_video_477,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_276/frameNr_766.png,mask_video_276,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_707/frameNr_316.png,mask_video_707,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_74/frameNr_1.png,mask_video_74,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_563/frameNr_91.png,mask_video_563,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_8/frameNr_31.png,mask_video_8,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_491/frameNr_31.png,mask_video_491,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_222/frameNr_796.png,mask_video_222,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_588/frameNr_286.png,mask_video_588,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_252/frameNr_61.png,mask_video_252,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_478/frameNr_2776.png,mask_video_478,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_164/frameNr_811.png,mask_video_164,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_591/frameNr_1561.png,mask_video_591,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_313/frameNr_1051.png,mask_video_313,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_206/frameNr_286.png,mask_video_206,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_66/frameNr_346.png,mask_video_66,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_383/frameNr_436.png,mask_video_383,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_519/frameNr_271.png,mask_video_519,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_708/frameNr_1126.png,mask_video_708,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_82/frameNr_1111.png,mask_video_82,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_183/frameNr_301.png,mask_video_183,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_607/frameNr_6241.png,mask_video_607,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_695/frameNr_4696.png,mask_video_695,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_698/frameNr_5281.png,mask_video_698,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_635/frameNr_1876.png,mask_video_635,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_614/frameNr_1096.png,mask_video_614,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_389/frameNr_7261.png,mask_video_389,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_622/frameNr_241.png,mask_video_622,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_408/frameNr_646.png,mask_video_408,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_571/frameNr_721.png,mask_video_571,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_177/frameNr_10231.png,mask_video_177,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_54/frameNr_1096.png,mask_video_54,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_254/frameNr_5431.png,mask_video_254,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_302/frameNr_46.png,mask_video_302,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_700/frameNr_1816.png,mask_video_700,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_336/frameNr_1.png,mask_video_336,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_304/frameNr_1216.png,mask_video_304,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_115/frameNr_901.png,mask_video_115,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_403/frameNr_241.png,mask_video_403,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_668/frameNr_2611.png,mask_video_668,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_176/frameNr_6361.png,mask_video_176,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_224/frameNr_61.png,mask_video_224,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_306/frameNr_4426.png,mask_video_306,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_750/frameNr_2281.png,mask_video_750,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_581/frameNr_136.png,mask_video_581,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_151/frameNr_136.png,mask_video_151,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_281/frameNr_256.png,mask_video_281,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_76/frameNr_211.png,mask_video_76,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_699/frameNr_15391.png,mask_video_699,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_747/frameNr_5431.png,mask_video_747,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_647/frameNr_1621.png,mask_video_647,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_58/frameNr_346.png,mask_video_58,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_748/frameNr_376.png,mask_video_748,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_749/frameNr_6316.png,mask_video_749,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_77/frameNr_271.png,mask_video_77,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_208/frameNr_586.png,mask_video_208,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_203/frameNr_3271.png,mask_video_203,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_371/frameNr_16.png,mask_video_371,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_70/frameNr_556.png,mask_video_70,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_660/frameNr_451.png,mask_video_660,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_334/frameNr_256.png,mask_video_334,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_612/frameNr_1621.png,mask_video_612,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_211/frameNr_4891.png,mask_video_211,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_106/frameNr_1411.png,mask_video_106,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_297/frameNr_661.png,mask_video_297,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_404/frameNr_856.png,mask_video_404,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_756/frameNr_16036.png,mask_video_756,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_152/frameNr_166.png,mask_video_152,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_705/frameNr_151.png,mask_video_705,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_349/frameNr_106.png,mask_video_349,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_619/frameNr_1936.png,mask_video_619,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_496/frameNr_796.png,mask_video_496,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_537/frameNr_736.png,mask_video_537,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_617/frameNr_211.png,mask_video_617,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_168/frameNr_1276.png,mask_video_168,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_556/frameNr_4606.png,mask_video_556,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_331/frameNr_4471.png,mask_video_331,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_422/frameNr_886.png,mask_video_422,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_483/frameNr_211.png,mask_video_483,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_506/frameNr_856.png,mask_video_506,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_175/frameNr_76.png,mask_video_175,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_531/frameNr_226.png,mask_video_531,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_739/frameNr_391.png,mask_video_739,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_372/frameNr_91.png,mask_video_372,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_751/frameNr_241.png,mask_video_751,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_626/frameNr_1501.png,mask_video_626,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_514/frameNr_601.png,mask_video_514,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_664/frameNr_826.png,mask_video_664,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_338/frameNr_226.png,mask_video_338,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_180/frameNr_4816.png,mask_video_180,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_367/frameNr_466.png,mask_video_367,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_480/frameNr_736.png,mask_video_480,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_557/frameNr_151.png,mask_video_557,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_376/frameNr_3931.png,mask_video_376,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_513/frameNr_331.png,mask_video_513,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_195/frameNr_1006.png,mask_video_195,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_613/frameNr_316.png,mask_video_613,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_301/frameNr_1471.png,mask_video_301,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_337/frameNr_256.png,mask_video_337,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_718/frameNr_346.png,mask_video_718,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_366/frameNr_451.png,mask_video_366,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_29/frameNr_1546.png,mask_video_29,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_449/frameNr_526.png,mask_video_449,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_709/frameNr_1141.png,mask_video_709,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_332/frameNr_586.png,mask_video_332,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_330/frameNr_691.png,mask_video_330,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_137/frameNr_646.png,mask_video_137,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_667/frameNr_286.png,mask_video_667,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_350/frameNr_2476.png,mask_video_350,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_466/frameNr_2641.png,mask_video_466,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_518/frameNr_3991.png,mask_video_518,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_434/frameNr_16.png,mask_video_434,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_652/frameNr_5041.png,mask_video_652,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_710/frameNr_61.png,mask_video_710,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_161/frameNr_916.png,mask_video_161,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_682/frameNr_406.png,mask_video_682,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_527/frameNr_1291.png,mask_video_527,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_163/frameNr_1576.png,mask_video_163,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_116/frameNr_4516.png,mask_video_116,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_81/frameNr_856.png,mask_video_81,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_454/frameNr_751.png,mask_video_454,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_229/frameNr_886.png,mask_video_229,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_687/frameNr_136.png,mask_video_687,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_548/frameNr_571.png,mask_video_548,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_342/frameNr_3571.png,mask_video_342,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_178/frameNr_541.png,mask_video_178,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_515/frameNr_2356.png,mask_video_515,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_197/frameNr_7201.png,mask_video_197,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_583/frameNr_301.png,mask_video_583,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_693/frameNr_7876.png,mask_video_693,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_118/frameNr_3496.png,mask_video_118,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_275/frameNr_1051.png,mask_video_275,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_629/frameNr_616.png,mask_video_629,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_680/frameNr_31.png,mask_video_680,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_265/frameNr_3061.png,mask_video_265,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_7/frameNr_9526.png,mask_video_7,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_596/frameNr_676.png,mask_video_596,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_463/frameNr_1171.png,mask_video_463,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_441/frameNr_691.png,mask_video_441,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_120/frameNr_151.png,mask_video_120,sil_mask_youtube_after_corr
/media/user/685b3289-4051-4530-9827-ef770d2e3f28/ml_projects_yeldar/sil_mask_youtube_after_corr/mask_video_13/frameNr_676.png,mask_video_13,sil_mask_youtube_after_corr
